Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 08:17:29,991 INFO root | progress: 5/125 (37.1s, 7.4s/q)
2026-05-12 08:17:35,264 INFO root | progress: 10/125 (42.4s, 4.2s/q)
2026-05-12 08:17:37,248 INFO root | progress: 15/125 (44.4s, 3.0s/q)
2026-05-12 08:17:41,456 INFO root | progress: 20/125 (48.6s, 2.4s/q)
2026-05-12 08:17:47,191 INFO root | progress: 25/125 (54.3s, 2.2s/q)
2026-05-12 08:18:12,653 INFO root | progress: 30/125 (79.8s, 2.7s/q)
2026-05-12 08:18:14,959 INFO root | progress: 35/125 (82.1s, 2.3s/q)
2026-05-12 08:18:18,954 INFO root | progress: 40/125 (86.1s, 2.2s/q)
2026-05-12 08:18:22,906 INFO root | progress: 45/125 (90.1s, 2.0s/q)
2026-05-12 08:18:28,606 INFO root | progress: 50/125 (95.8s, 1.9s/q)
2026-05-12 08:18:53,971 INFO root | progress: 55/125 (121.1s, 2.2s/q)
2026-05-12 08:18:57,351 INFO root | progress: 60/125 (124.5s, 2.1s/q)
2026-05-12 08:19:00,584 INFO root | progress: 65/125 (127.7s, 2.0s/q)
2026-05-12 08:19:06,396 INFO root | progress: 70/125 (133.6s, 1.9s/q)
2026-05-12 08:19:16,103 INFO root | progress: 75/125 (143.3s, 1.9s/q)
2026-05-12 08:19:34,741 INFO root | progress: 80/125 (161.9s, 2.0s/q)
2026-05-12 08:19:39,458 INFO root | progress: 85/125 (166.6s, 2.0s/q)
2026-05-12 08:19:44,886 INFO root | progress: 90/125 (172.0s, 1.9s/q)
2026-05-12 08:19:48,807 INFO root | progress: 95/125 (176.0s, 1.9s/q)
2026-05-12 08:20:08,054 INFO root | progress: 100/125 (195.2s, 2.0s/q)
2026-05-12 08:20:18,118 INFO root | progress: 105/125 (205.3s, 2.0s/q)
2026-05-12 08:20:21,930 INFO root | progress: 110/125 (209.1s, 1.9s/q)
2026-05-12 08:20:27,361 INFO root | progress: 115/125 (214.5s, 1.9s/q)
2026-05-12 08:20:36,146 INFO root | progress: 120/125 (223.3s, 1.9s/q)
2026-05-12 08:20:53,914 INFO root | progress: 125/125 (241.1s, 1.9s/q)
2026-05-12 08:20:53,914 INFO root | done: 125 predictions written to /local/yzheng/pnair/workspace/adaptive-mas/results/amas_pro/orch_final_20260512_0631/bamboogle/predictions.jsonl
