Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 03:28:09,216 INFO root | progress: 5/1000 (42.9s, 8.6s/q)
2026-05-12 03:28:16,718 INFO root | progress: 10/1000 (50.4s, 5.0s/q)
2026-05-12 03:28:20,634 INFO root | progress: 15/1000 (54.3s, 3.6s/q)
2026-05-12 03:28:28,425 INFO root | progress: 20/1000 (62.1s, 3.1s/q)
2026-05-12 03:28:43,176 INFO root | progress: 25/1000 (76.8s, 3.1s/q)
2026-05-12 03:28:51,944 INFO root | progress: 30/1000 (85.6s, 2.9s/q)
2026-05-12 03:29:09,335 INFO root | progress: 35/1000 (103.0s, 2.9s/q)
2026-05-12 03:29:17,174 INFO root | progress: 40/1000 (110.8s, 2.8s/q)
2026-05-12 03:29:24,124 INFO root | progress: 45/1000 (117.8s, 2.6s/q)
2026-05-12 03:29:40,301 INFO root | progress: 50/1000 (133.9s, 2.7s/q)
2026-05-12 03:29:53,085 INFO root | progress: 55/1000 (146.7s, 2.7s/q)
2026-05-12 03:30:05,911 INFO root | progress: 60/1000 (159.6s, 2.7s/q)
2026-05-12 03:30:11,060 INFO root | progress: 65/1000 (164.7s, 2.5s/q)
2026-05-12 03:30:25,120 INFO root | progress: 70/1000 (178.8s, 2.6s/q)
2026-05-12 03:30:34,612 INFO root | progress: 75/1000 (188.3s, 2.5s/q)
2026-05-12 03:30:44,958 INFO root | progress: 80/1000 (198.6s, 2.5s/q)
2026-05-12 03:30:56,937 INFO root | progress: 85/1000 (210.6s, 2.5s/q)
2026-05-12 03:31:05,726 INFO root | progress: 90/1000 (219.4s, 2.4s/q)
2026-05-12 03:31:11,465 INFO root | progress: 95/1000 (225.1s, 2.4s/q)
2026/05/12 03:31:20 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 03:31:23,542 INFO root | progress: 100/1000 (237.2s, 2.4s/q)
2026-05-12 03:31:43,915 INFO root | progress: 105/1000 (257.6s, 2.5s/q)
2026/05/12 03:31:45 WARNING dspy.clients.lm: LM response was truncated due to exceeding max_tokens=768. You can inspect the latest LM interactions with `dspy.inspect_history()`. To avoid truncation, consider passing a larger max_tokens when setting up dspy.LM. You may also consider increasing the temperature (currently 0.0)  if the reason for truncation is repetition.
2026-05-12 03:31:50,833 INFO root | progress: 110/1000 (264.5s, 2.4s/q)
2026-05-12 03:31:57,090 INFO root | progress: 115/1000 (270.7s, 2.4s/q)
2026-05-12 03:32:04,746 INFO root | progress: 120/1000 (278.4s, 2.3s/q)
2026-05-12 03:32:21,052 INFO root | progress: 125/1000 (294.7s, 2.4s/q)
2026-05-12 03:32:28,712 INFO root | progress: 130/1000 (302.4s, 2.3s/q)
2026-05-12 03:32:34,849 INFO root | progress: 135/1000 (308.5s, 2.3s/q)
2026-05-12 03:32:43,012 INFO root | progress: 140/1000 (316.7s, 2.3s/q)
2026-05-12 03:32:54,980 INFO root | progress: 145/1000 (328.6s, 2.3s/q)
2026-05-12 03:33:08,812 INFO root | progress: 150/1000 (342.5s, 2.3s/q)
2026-05-12 03:33:14,609 INFO root | progress: 155/1000 (348.3s, 2.2s/q)
2026-05-12 03:33:21,806 INFO root | progress: 160/1000 (355.4s, 2.2s/q)
2026-05-12 03:33:40,436 INFO root | progress: 165/1000 (374.1s, 2.3s/q)
2026-05-12 03:33:50,395 INFO root | progress: 170/1000 (384.0s, 2.3s/q)
2026-05-12 03:34:03,962 INFO root | progress: 175/1000 (397.6s, 2.3s/q)
2026-05-12 03:34:14,041 INFO root | progress: 180/1000 (407.7s, 2.3s/q)
2026-05-12 03:34:22,295 INFO root | progress: 185/1000 (415.9s, 2.2s/q)
2026-05-12 03:34:30,816 INFO root | progress: 190/1000 (424.5s, 2.2s/q)
2026-05-12 03:34:39,309 INFO root | progress: 195/1000 (433.0s, 2.2s/q)
2026-05-12 03:34:49,520 INFO root | progress: 200/1000 (443.2s, 2.2s/q)
2026-05-12 03:34:58,682 INFO root | progress: 205/1000 (452.3s, 2.2s/q)
2026-05-12 03:35:10,863 INFO root | progress: 210/1000 (464.5s, 2.2s/q)
2026-05-12 03:35:19,310 INFO root | progress: 215/1000 (473.0s, 2.2s/q)
2026-05-12 03:35:34,424 INFO root | progress: 220/1000 (488.1s, 2.2s/q)
2026-05-12 03:35:42,921 INFO root | progress: 225/1000 (496.6s, 2.2s/q)
2026-05-12 03:35:56,543 INFO root | progress: 230/1000 (510.2s, 2.2s/q)
2026-05-12 03:36:05,426 INFO root | progress: 235/1000 (519.1s, 2.2s/q)
2026-05-12 03:36:10,876 INFO root | progress: 240/1000 (524.5s, 2.2s/q)
2026-05-12 03:36:27,474 INFO root | progress: 245/1000 (541.1s, 2.2s/q)
2026-05-12 03:36:40,270 INFO root | progress: 250/1000 (553.9s, 2.2s/q)
2026-05-12 03:36:51,253 INFO root | progress: 255/1000 (564.9s, 2.2s/q)
2026-05-12 03:36:52,644 INFO root | progress: 260/1000 (566.3s, 2.2s/q)
2026-05-12 03:36:59,556 INFO root | progress: 265/1000 (573.2s, 2.2s/q)
2026-05-12 03:37:14,290 INFO root | progress: 270/1000 (587.9s, 2.2s/q)
2026-05-12 03:37:35,659 INFO root | progress: 275/1000 (609.3s, 2.2s/q)
2026-05-12 03:37:39,111 INFO root | progress: 280/1000 (612.8s, 2.2s/q)
2026-05-12 03:37:45,944 INFO root | progress: 285/1000 (619.6s, 2.2s/q)
2026-05-12 03:37:52,776 INFO root | progress: 290/1000 (626.4s, 2.2s/q)
2026-05-12 03:38:07,467 INFO root | progress: 295/1000 (641.1s, 2.2s/q)
2026-05-12 03:38:21,187 INFO root | progress: 300/1000 (654.8s, 2.2s/q)
2026-05-12 03:38:30,241 INFO root | progress: 305/1000 (663.9s, 2.2s/q)
2026-05-12 03:38:35,946 INFO root | progress: 310/1000 (669.6s, 2.2s/q)
2026-05-12 03:38:42,623 INFO root | progress: 315/1000 (676.3s, 2.1s/q)
2026-05-12 03:38:52,488 INFO root | progress: 320/1000 (686.1s, 2.1s/q)
2026-05-12 03:39:04,910 INFO root | progress: 325/1000 (698.6s, 2.1s/q)
2026-05-12 03:39:18,478 INFO root | progress: 330/1000 (712.1s, 2.2s/q)
2026-05-12 03:39:25,713 INFO root | progress: 335/1000 (719.4s, 2.1s/q)
2026-05-12 03:39:38,247 INFO root | progress: 340/1000 (731.9s, 2.2s/q)
2026-05-12 03:39:43,985 INFO root | progress: 345/1000 (737.6s, 2.1s/q)
2026-05-12 03:39:53,565 INFO root | progress: 350/1000 (747.2s, 2.1s/q)
2026-05-12 03:40:08,253 INFO root | progress: 355/1000 (761.9s, 2.1s/q)
2026-05-12 03:40:20,233 INFO root | progress: 360/1000 (773.9s, 2.1s/q)
2026-05-12 03:40:29,329 INFO root | progress: 365/1000 (783.0s, 2.1s/q)
2026-05-12 03:40:34,433 INFO root | progress: 370/1000 (788.1s, 2.1s/q)
2026-05-12 03:40:48,949 INFO root | progress: 375/1000 (802.6s, 2.1s/q)
2026-05-12 03:41:06,361 INFO root | progress: 380/1000 (820.0s, 2.2s/q)
2026-05-12 03:41:17,306 INFO root | progress: 385/1000 (830.9s, 2.2s/q)
2026-05-12 03:41:24,296 INFO root | progress: 390/1000 (837.9s, 2.1s/q)
2026-05-12 03:41:33,762 INFO root | progress: 395/1000 (847.4s, 2.1s/q)
2026-05-12 03:41:54,921 INFO root | progress: 400/1000 (868.6s, 2.2s/q)
2026-05-12 03:42:04,193 INFO root | progress: 405/1000 (877.8s, 2.2s/q)
2026-05-12 03:42:08,342 INFO root | progress: 410/1000 (882.0s, 2.2s/q)
2026-05-12 03:42:12,153 INFO root | progress: 415/1000 (885.8s, 2.1s/q)
2026-05-12 03:42:23,922 INFO root | progress: 420/1000 (897.6s, 2.1s/q)
2026-05-12 03:42:38,761 INFO root | progress: 425/1000 (912.4s, 2.1s/q)
2026-05-12 03:42:46,659 INFO root | progress: 430/1000 (920.3s, 2.1s/q)
2026-05-12 03:42:53,876 INFO root | progress: 435/1000 (927.5s, 2.1s/q)
2026-05-12 03:43:07,949 INFO root | progress: 440/1000 (941.6s, 2.1s/q)
2026-05-12 03:43:13,892 INFO root | progress: 445/1000 (947.5s, 2.1s/q)
2026-05-12 03:43:21,794 INFO root | progress: 450/1000 (955.4s, 2.1s/q)
2026-05-12 03:43:32,153 INFO root | progress: 455/1000 (965.8s, 2.1s/q)
2026-05-12 03:43:46,662 INFO root | progress: 460/1000 (980.3s, 2.1s/q)
2026-05-12 03:43:53,217 INFO root | progress: 465/1000 (986.9s, 2.1s/q)
2026-05-12 03:44:08,179 INFO root | progress: 470/1000 (1001.8s, 2.1s/q)
2026-05-12 03:44:14,504 INFO root | progress: 475/1000 (1008.1s, 2.1s/q)
2026-05-12 03:44:21,217 INFO root | progress: 480/1000 (1014.9s, 2.1s/q)
2026-05-12 03:44:32,439 INFO root | progress: 485/1000 (1026.1s, 2.1s/q)
2026-05-12 03:44:50,144 INFO root | progress: 490/1000 (1043.8s, 2.1s/q)
2026-05-12 03:44:56,575 INFO root | progress: 495/1000 (1050.2s, 2.1s/q)
2026-05-12 03:45:00,843 INFO root | progress: 500/1000 (1054.5s, 2.1s/q)
2026-05-12 03:45:13,035 INFO root | progress: 505/1000 (1066.7s, 2.1s/q)
2026-05-12 03:45:28,685 INFO root | progress: 510/1000 (1082.3s, 2.1s/q)
2026-05-12 03:45:33,410 INFO root | progress: 515/1000 (1087.1s, 2.1s/q)
2026-05-12 03:45:46,396 INFO root | progress: 520/1000 (1100.0s, 2.1s/q)
2026-05-12 03:45:55,889 INFO root | progress: 525/1000 (1109.5s, 2.1s/q)
2026-05-12 03:46:03,539 INFO root | progress: 530/1000 (1117.2s, 2.1s/q)
2026-05-12 03:46:13,265 INFO root | progress: 535/1000 (1126.9s, 2.1s/q)
2026-05-12 03:46:21,789 INFO root | progress: 540/1000 (1135.4s, 2.1s/q)
2026-05-12 03:46:37,673 INFO root | progress: 545/1000 (1151.3s, 2.1s/q)
2026-05-12 03:46:44,728 INFO root | progress: 550/1000 (1158.4s, 2.1s/q)
2026-05-12 03:46:52,970 INFO root | progress: 555/1000 (1166.6s, 2.1s/q)
2026-05-12 03:47:02,039 INFO root | progress: 560/1000 (1175.7s, 2.1s/q)
2026-05-12 03:47:06,711 INFO root | progress: 565/1000 (1180.4s, 2.1s/q)
2026-05-12 03:47:27,999 INFO root | progress: 570/1000 (1201.6s, 2.1s/q)
2026-05-12 03:47:38,865 INFO root | progress: 575/1000 (1212.5s, 2.1s/q)
2026-05-12 03:47:49,455 INFO root | progress: 580/1000 (1223.1s, 2.1s/q)
2026-05-12 03:47:59,807 INFO root | progress: 585/1000 (1233.4s, 2.1s/q)
2026-05-12 03:48:07,544 INFO root | progress: 590/1000 (1241.2s, 2.1s/q)
2026-05-12 03:48:13,396 INFO root | progress: 595/1000 (1247.0s, 2.1s/q)
2026-05-12 03:48:26,432 INFO root | progress: 600/1000 (1260.1s, 2.1s/q)
2026-05-12 03:48:38,762 INFO root | progress: 605/1000 (1272.4s, 2.1s/q)
2026-05-12 03:48:53,902 INFO root | progress: 610/1000 (1287.5s, 2.1s/q)
2026-05-12 03:49:03,081 INFO root | progress: 615/1000 (1296.7s, 2.1s/q)
2026-05-12 03:49:06,933 INFO root | progress: 620/1000 (1300.6s, 2.1s/q)
2026-05-12 03:49:33,241 INFO root | progress: 625/1000 (1326.9s, 2.1s/q)
2026-05-12 03:49:36,783 INFO root | progress: 630/1000 (1330.4s, 2.1s/q)
2026-05-12 03:49:48,316 INFO root | progress: 635/1000 (1342.0s, 2.1s/q)
2026-05-12 03:49:51,259 INFO root | progress: 640/1000 (1344.9s, 2.1s/q)
2026-05-12 03:50:04,234 INFO root | progress: 645/1000 (1357.9s, 2.1s/q)
2026-05-12 03:50:15,523 INFO root | progress: 650/1000 (1369.2s, 2.1s/q)
2026-05-12 03:50:27,341 INFO root | progress: 655/1000 (1381.0s, 2.1s/q)
2026-05-12 03:50:37,304 INFO root | progress: 660/1000 (1390.9s, 2.1s/q)
2026-05-12 03:50:54,335 INFO root | progress: 665/1000 (1408.0s, 2.1s/q)
2026-05-12 03:51:04,534 INFO root | progress: 670/1000 (1418.2s, 2.1s/q)
2026-05-12 03:51:09,154 INFO root | progress: 675/1000 (1422.8s, 2.1s/q)
2026-05-12 03:51:22,492 INFO root | progress: 680/1000 (1436.1s, 2.1s/q)
2026-05-12 03:51:32,701 INFO root | progress: 685/1000 (1446.3s, 2.1s/q)
2026-05-12 03:51:53,501 INFO root | progress: 690/1000 (1467.1s, 2.1s/q)
2026-05-12 03:52:01,676 INFO root | progress: 695/1000 (1475.3s, 2.1s/q)
2026-05-12 03:52:10,408 INFO root | progress: 700/1000 (1484.1s, 2.1s/q)
2026-05-12 03:52:17,315 INFO root | progress: 705/1000 (1491.0s, 2.1s/q)
2026-05-12 03:52:29,300 INFO root | progress: 710/1000 (1502.9s, 2.1s/q)
2026-05-12 03:52:47,837 INFO root | progress: 715/1000 (1521.5s, 2.1s/q)
2026-05-12 03:53:02,409 INFO root | progress: 720/1000 (1536.1s, 2.1s/q)
2026-05-12 03:53:10,301 INFO root | progress: 725/1000 (1543.9s, 2.1s/q)
2026-05-12 03:53:21,376 INFO root | progress: 730/1000 (1555.0s, 2.1s/q)
2026-05-12 03:53:30,675 INFO root | progress: 735/1000 (1564.3s, 2.1s/q)
2026-05-12 03:53:44,378 INFO root | progress: 740/1000 (1578.0s, 2.1s/q)
2026-05-12 03:53:55,421 INFO root | progress: 745/1000 (1589.1s, 2.1s/q)
2026-05-12 03:54:08,278 INFO root | progress: 750/1000 (1601.9s, 2.1s/q)
2026-05-12 03:54:23,278 INFO root | progress: 755/1000 (1616.9s, 2.1s/q)
2026-05-12 03:54:28,410 INFO root | progress: 760/1000 (1622.1s, 2.1s/q)
2026-05-12 03:54:41,091 INFO root | progress: 765/1000 (1634.7s, 2.1s/q)
