Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 00:33:08,300 INFO root | progress: 5/1000 (37.3s, 7.5s/q)
2026-05-12 00:33:17,136 INFO root | progress: 10/1000 (46.2s, 4.6s/q)
2026-05-12 00:33:22,258 INFO root | progress: 15/1000 (51.3s, 3.4s/q)
2026-05-12 00:33:25,566 INFO root | progress: 20/1000 (54.6s, 2.7s/q)
2026-05-12 00:33:34,949 INFO root | progress: 25/1000 (64.0s, 2.6s/q)
2026-05-12 00:33:53,759 INFO root | progress: 30/1000 (82.8s, 2.8s/q)
2026-05-12 00:34:05,210 INFO root | progress: 35/1000 (94.3s, 2.7s/q)
2026-05-12 00:34:17,874 INFO root | progress: 40/1000 (106.9s, 2.7s/q)
2026-05-12 00:34:25,281 INFO root | progress: 45/1000 (114.3s, 2.5s/q)
2026-05-12 00:34:34,440 INFO root | progress: 50/1000 (123.5s, 2.5s/q)
2026-05-12 00:34:41,652 INFO root | progress: 55/1000 (130.7s, 2.4s/q)
2026-05-12 00:34:50,626 INFO root | progress: 60/1000 (139.7s, 2.3s/q)
2026-05-12 00:35:07,299 INFO root | progress: 65/1000 (156.3s, 2.4s/q)
2026-05-12 00:35:19,144 INFO root | progress: 70/1000 (168.2s, 2.4s/q)
2026-05-12 00:35:40,456 INFO root | progress: 75/1000 (189.5s, 2.5s/q)
2026-05-12 00:35:44,100 INFO root | progress: 80/1000 (193.1s, 2.4s/q)
2026-05-12 00:35:50,691 INFO root | progress: 85/1000 (199.7s, 2.3s/q)
2026-05-12 00:36:01,808 INFO root | progress: 90/1000 (210.9s, 2.3s/q)
2026-05-12 00:36:12,439 INFO root | progress: 95/1000 (221.5s, 2.3s/q)
2026-05-12 00:36:27,691 INFO root | progress: 100/1000 (236.7s, 2.4s/q)
2026-05-12 00:36:36,050 INFO root | progress: 105/1000 (245.1s, 2.3s/q)
2026-05-12 00:36:45,189 INFO root | progress: 110/1000 (254.2s, 2.3s/q)
2026-05-12 00:37:03,927 INFO root | progress: 115/1000 (273.0s, 2.4s/q)
2026-05-12 00:37:07,697 INFO root | progress: 120/1000 (276.7s, 2.3s/q)
2026-05-12 00:37:23,806 INFO root | progress: 125/1000 (292.8s, 2.3s/q)
2026-05-12 00:37:29,463 INFO root | progress: 130/1000 (298.5s, 2.3s/q)
2026-05-12 00:37:40,770 INFO root | progress: 135/1000 (309.8s, 2.3s/q)
2026-05-12 00:37:54,683 INFO root | progress: 140/1000 (323.7s, 2.3s/q)
2026-05-12 00:37:59,955 INFO root | progress: 145/1000 (329.0s, 2.3s/q)
2026-05-12 00:38:10,066 INFO root | progress: 150/1000 (339.1s, 2.3s/q)
2026-05-12 00:38:24,174 INFO root | progress: 155/1000 (353.2s, 2.3s/q)
