Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 01:07:47,797 INFO root | progress: 5/1000 (5.4s, 1.1s/q)
2026-05-12 01:07:53,339 INFO root | progress: 10/1000 (10.9s, 1.1s/q)
2026-05-12 01:07:57,111 INFO root | progress: 15/1000 (14.7s, 1.0s/q)
2026-05-12 01:08:24,963 INFO root | progress: 20/1000 (42.6s, 2.1s/q)
2026-05-12 01:08:32,774 INFO root | progress: 25/1000 (50.4s, 2.0s/q)
2026-05-12 01:08:36,230 INFO root | progress: 30/1000 (53.8s, 1.8s/q)
2026-05-12 01:08:40,042 INFO root | progress: 35/1000 (57.6s, 1.6s/q)
2026-05-12 01:08:44,478 INFO root | progress: 40/1000 (62.1s, 1.6s/q)
2026-05-12 01:08:51,043 INFO root | progress: 45/1000 (68.6s, 1.5s/q)
2026-05-12 01:09:02,712 INFO root | progress: 50/1000 (80.3s, 1.6s/q)
2026-05-12 01:09:18,680 INFO root | progress: 55/1000 (96.3s, 1.8s/q)
2026-05-12 01:09:23,576 INFO root | progress: 60/1000 (101.2s, 1.7s/q)
2026-05-12 01:09:31,742 INFO root | progress: 65/1000 (109.3s, 1.7s/q)
2026-05-12 01:09:33,172 INFO root | progress: 70/1000 (110.8s, 1.6s/q)
2026-05-12 01:09:37,045 INFO root | progress: 75/1000 (114.6s, 1.5s/q)
2026-05-12 01:09:41,265 INFO root | progress: 80/1000 (118.9s, 1.5s/q)
2026-05-12 01:09:45,939 INFO root | progress: 85/1000 (123.5s, 1.5s/q)
2026-05-12 01:09:52,272 INFO root | progress: 90/1000 (129.9s, 1.4s/q)
2026-05-12 01:10:13,051 INFO root | progress: 95/1000 (150.6s, 1.6s/q)
2026-05-12 01:10:18,564 INFO root | progress: 100/1000 (156.2s, 1.6s/q)
2026-05-12 01:10:24,904 INFO root | progress: 105/1000 (162.5s, 1.5s/q)
2026-05-12 01:10:27,804 INFO root | progress: 110/1000 (165.4s, 1.5s/q)
2026-05-12 01:10:38,844 INFO root | progress: 115/1000 (176.4s, 1.5s/q)
2026-05-12 01:10:44,298 INFO root | progress: 120/1000 (181.9s, 1.5s/q)
2026-05-12 01:11:00,659 INFO root | progress: 125/1000 (198.3s, 1.6s/q)
2026-05-12 01:11:05,558 INFO root | progress: 130/1000 (203.2s, 1.6s/q)
2026-05-12 01:11:13,367 INFO root | progress: 135/1000 (211.0s, 1.6s/q)
