Failed to initialize disk cache, falling back to memory-only cache: [Errno 122] Cache directory "/home/yzheng/.dspy_cache/000" does not exist and could not be created
2026-05-12 02:22:26,165 INFO root | progress: 5/1000 (41.7s, 8.3s/q)
2026-05-12 02:22:32,816 INFO root | progress: 10/1000 (48.4s, 4.8s/q)
2026-05-12 02:22:37,011 INFO root | progress: 15/1000 (52.6s, 3.5s/q)
2026-05-12 02:22:40,345 INFO root | progress: 20/1000 (55.9s, 2.8s/q)
2026-05-12 02:22:51,329 INFO root | progress: 25/1000 (66.9s, 2.7s/q)
2026-05-12 02:23:09,724 INFO root | progress: 30/1000 (85.3s, 2.8s/q)
2026-05-12 02:23:25,061 INFO root | progress: 35/1000 (100.6s, 2.9s/q)
2026-05-12 02:23:34,555 INFO root | progress: 40/1000 (110.1s, 2.8s/q)
2026-05-12 02:23:48,692 INFO root | progress: 45/1000 (124.3s, 2.8s/q)
2026-05-12 02:23:56,854 INFO root | progress: 50/1000 (132.4s, 2.6s/q)
2026-05-12 02:23:59,290 INFO root | progress: 55/1000 (134.9s, 2.5s/q)
2026-05-12 02:24:11,473 INFO root | progress: 60/1000 (147.0s, 2.5s/q)
2026-05-12 02:24:32,352 INFO root | progress: 65/1000 (167.9s, 2.6s/q)
2026-05-12 02:24:42,797 INFO root | progress: 70/1000 (178.4s, 2.5s/q)
2026-05-12 02:24:59,515 INFO root | progress: 75/1000 (195.1s, 2.6s/q)
2026-05-12 02:25:03,292 INFO root | progress: 80/1000 (198.9s, 2.5s/q)
2026-05-12 02:25:13,032 INFO root | progress: 85/1000 (208.6s, 2.5s/q)
2026-05-12 02:25:24,989 INFO root | progress: 90/1000 (220.6s, 2.5s/q)
2026-05-12 02:25:39,519 INFO root | progress: 95/1000 (235.1s, 2.5s/q)
2026-05-12 02:25:53,430 INFO root | progress: 100/1000 (249.0s, 2.5s/q)
2026-05-12 02:26:01,672 INFO root | progress: 105/1000 (257.2s, 2.4s/q)
2026-05-12 02:26:09,492 INFO root | progress: 110/1000 (265.1s, 2.4s/q)
2026-05-12 02:26:30,031 INFO root | progress: 115/1000 (285.6s, 2.5s/q)
2026-05-12 02:26:33,586 INFO root | progress: 120/1000 (289.2s, 2.4s/q)
2026-05-12 02:26:46,105 INFO root | progress: 125/1000 (301.7s, 2.4s/q)
2026-05-12 02:26:57,409 INFO root | progress: 130/1000 (313.0s, 2.4s/q)
2026-05-12 02:27:11,215 INFO root | progress: 135/1000 (326.8s, 2.4s/q)
2026-05-12 02:27:24,685 INFO root | progress: 140/1000 (340.3s, 2.4s/q)
2026-05-12 02:27:29,490 INFO root | progress: 145/1000 (345.1s, 2.4s/q)
2026-05-12 02:27:36,105 INFO root | progress: 150/1000 (351.7s, 2.3s/q)
2026-05-12 02:27:51,242 INFO root | progress: 155/1000 (366.8s, 2.4s/q)
2026-05-12 02:28:01,430 INFO root | progress: 160/1000 (377.0s, 2.4s/q)
2026-05-12 02:28:11,595 INFO root | progress: 165/1000 (387.2s, 2.3s/q)
2026-05-12 02:28:22,753 INFO root | progress: 170/1000 (398.3s, 2.3s/q)
2026-05-12 02:28:32,943 INFO root | progress: 175/1000 (408.5s, 2.3s/q)
2026-05-12 02:28:36,667 INFO root | progress: 180/1000 (412.2s, 2.3s/q)
2026-05-12 02:28:49,933 INFO root | progress: 185/1000 (425.5s, 2.3s/q)
2026-05-12 02:29:10,571 INFO root | progress: 190/1000 (446.1s, 2.3s/q)
2026-05-12 02:29:18,944 INFO root | progress: 195/1000 (454.5s, 2.3s/q)
2026-05-12 02:29:25,311 INFO root | progress: 200/1000 (460.9s, 2.3s/q)
2026-05-12 02:29:34,721 INFO root | progress: 205/1000 (470.3s, 2.3s/q)
2026-05-12 02:29:47,269 INFO root | progress: 210/1000 (482.8s, 2.3s/q)
2026-05-12 02:29:58,856 INFO root | progress: 215/1000 (494.4s, 2.3s/q)
2026-05-12 02:30:14,416 INFO root | progress: 220/1000 (510.0s, 2.3s/q)
2026-05-12 02:30:21,804 INFO root | progress: 225/1000 (517.4s, 2.3s/q)
2026-05-12 02:30:34,091 INFO root | progress: 230/1000 (529.7s, 2.3s/q)
2026-05-12 02:30:38,429 INFO root | progress: 235/1000 (534.0s, 2.3s/q)
2026-05-12 02:30:56,605 INFO root | progress: 240/1000 (552.2s, 2.3s/q)
2026-05-12 02:31:05,299 INFO root | progress: 245/1000 (560.9s, 2.3s/q)
2026-05-12 02:31:19,299 INFO root | progress: 250/1000 (574.9s, 2.3s/q)
2026-05-12 02:31:26,044 INFO root | progress: 255/1000 (581.6s, 2.3s/q)
2026-05-12 02:31:37,092 INFO root | progress: 260/1000 (592.7s, 2.3s/q)
2026-05-12 02:31:43,895 INFO root | progress: 265/1000 (599.5s, 2.3s/q)
2026-05-12 02:32:06,926 INFO root | progress: 270/1000 (622.5s, 2.3s/q)
2026-05-12 02:32:13,844 INFO root | progress: 275/1000 (629.4s, 2.3s/q)
2026-05-12 02:32:20,109 INFO root | progress: 280/1000 (635.7s, 2.3s/q)
2026-05-12 02:32:25,805 INFO root | progress: 285/1000 (641.4s, 2.3s/q)
2026-05-12 02:32:31,297 INFO root | progress: 290/1000 (646.9s, 2.2s/q)
2026-05-12 02:32:45,323 INFO root | progress: 295/1000 (660.9s, 2.2s/q)
2026-05-12 02:32:57,624 INFO root | progress: 300/1000 (673.2s, 2.2s/q)
2026-05-12 02:33:10,764 INFO root | progress: 305/1000 (686.3s, 2.3s/q)
2026-05-12 02:33:14,681 INFO root | progress: 310/1000 (690.3s, 2.2s/q)
2026-05-12 02:33:26,822 INFO root | progress: 315/1000 (702.4s, 2.2s/q)
2026-05-12 02:33:34,131 INFO root | progress: 320/1000 (709.7s, 2.2s/q)
2026-05-12 02:33:43,586 INFO root | progress: 325/1000 (719.2s, 2.2s/q)
2026-05-12 02:34:00,943 INFO root | progress: 330/1000 (736.5s, 2.2s/q)
2026-05-12 02:34:09,366 INFO root | progress: 335/1000 (744.9s, 2.2s/q)
2026-05-12 02:34:19,571 INFO root | progress: 340/1000 (755.1s, 2.2s/q)
2026-05-12 02:34:29,864 INFO root | progress: 345/1000 (765.4s, 2.2s/q)
2026-05-12 02:34:35,869 INFO root | progress: 350/1000 (771.4s, 2.2s/q)
2026-05-12 02:34:47,352 INFO root | progress: 355/1000 (782.9s, 2.2s/q)
2026-05-12 02:34:54,374 INFO root | progress: 360/1000 (790.0s, 2.2s/q)
2026-05-12 02:35:09,753 INFO root | progress: 365/1000 (805.3s, 2.2s/q)
2026-05-12 02:35:21,087 INFO root | progress: 370/1000 (816.7s, 2.2s/q)
2026-05-12 02:35:32,970 INFO root | progress: 375/1000 (828.5s, 2.2s/q)
2026-05-12 02:35:43,134 INFO root | progress: 380/1000 (838.7s, 2.2s/q)
2026-05-12 02:35:52,655 INFO root | progress: 385/1000 (848.2s, 2.2s/q)
2026-05-12 02:35:57,152 INFO root | progress: 390/1000 (852.7s, 2.2s/q)
2026-05-12 02:36:13,995 INFO root | progress: 395/1000 (869.6s, 2.2s/q)
2026-05-12 02:36:27,941 INFO root | progress: 400/1000 (883.5s, 2.2s/q)
2026-05-12 02:36:31,440 INFO root | progress: 405/1000 (887.0s, 2.2s/q)
2026-05-12 02:36:43,026 INFO root | progress: 410/1000 (898.6s, 2.2s/q)
2026-05-12 02:36:56,208 INFO root | progress: 415/1000 (911.8s, 2.2s/q)
2026-05-12 02:37:09,806 INFO root | progress: 420/1000 (925.4s, 2.2s/q)
2026-05-12 02:37:15,485 INFO root | progress: 425/1000 (931.1s, 2.2s/q)
2026-05-12 02:37:19,977 INFO root | progress: 430/1000 (935.6s, 2.2s/q)
2026-05-12 02:37:45,407 INFO root | progress: 435/1000 (961.0s, 2.2s/q)
2026-05-12 02:37:56,396 INFO root | progress: 440/1000 (972.0s, 2.2s/q)
2026-05-12 02:38:01,135 INFO root | progress: 445/1000 (976.7s, 2.2s/q)
